Simplified,Pinyin,Level
外貌,wàimào,7
外婆,wàipó,7
外企,wàiqǐ,7
外星人,wàixīngrén,7
外形,wàixíng,7
外援,wàiyuán,7
完蛋,wándàn,7
完好,wánhǎo,7
玩耍,wánshuǎ,7
挽,wǎn,7
晚间,wǎnjiān,7
晚年,wǎnnián,7
晚期,wǎnqī,7
万古长青,wàngǔ-chángqīng,7
万能,wànnéng,7
万万,wànwàn,7
万无一失,wànwú-yīshī,7
汪洋,wāngyáng,7
亡羊补牢,wángyáng-bǔláo,7
王国,wángguó,7
王牌,wángpái,7
网点,wǎngdiǎn,7
网民,wǎngmín,7
往日,wǎngrì,7
忘不了,wàng bu liǎo,7
忘掉,wàngdiào,7
旺,wàng,7
旺季,wàngjì,7
旺盛,wàngshèng,7
望,wàng,7
望远镜,wàngyuǎnjìng,7
危及,wēijí,7
危急,wēijí,7
威慑,wēishè,7
微妙,wēimiào,7
微弱,wēiruò,7
微型,wēixíng,7
为人,wéirén,7
违约,wéiyuē,7
违章,wéizhāng,7
围墙,wéiqiáng,7
唯,wéi,7
伪装,wěizhuāng,7
尾气,wěiqì,7
尾声,wěishēng,7
纬度,wěidù,7
委婉,wěiwǎn,7
委员会,wěiyuánhuì,7
萎缩,wěisuō,7
卫视,wèishì,7
未,wèi,7
未成年人,wèichéngniánrén,7
未经,wèijīng,7
未知数,wèizhīshù,7
位子,wèizi,7
味精,wèijīng,7
畏缩,wèisuō,7
喂养,wèiyǎng,7
慰劳,wèiláo,7
温度计,wēndùjì,7
温泉,wēnquán,7
温室,wēnshì,7
温习,wēnxí,7
温馨,wēnxīn,7
瘟疫,wēnyì,7
文,wén,7
文科,wénkē,7
文盲,wénmáng,7
文人,wénrén,7
闻名,wénmíng,7
蚊帐,wénzhàng,7
蚊子,wénzi,7
吻合,wěnhé,7
紊乱,wěnluàn,7
稳固,wěngù,7
稳健,wěnjiàn,7
稳妥,wěntuǒ,7
稳重,wěnzhòng,7
问卷,wènjuàn,7
卧,wò,7
污秽,wūhuì,7
巫婆,wūpó,7
呜咽,wūyè,7
屋顶,wūdǐng,7
无不,wúbù,7
无敌,wúdí,7
无恶不作,wú'è-bùzuò,7
无故,wúgù,7
无关紧要,wúguān-jǐnyào,7
无话可说,wúhuà-kěshuō,7
无济于事,wújìyúshì,7
无家可归,wújiā-kěguī,7
无可奉告,wúkěfènggào,7
无可厚非,wúkěhòufēi,7
无可奈何,wúkěnàihé,7
无理,wúlǐ,7
无力,wúlì,7
无论如何,wúlùn-rúhé,7
无能,wúnéng,7
无情,wúqíng,7
无情无义,wúqíng-wúyì,7
无穷,wúqióng,7
无私,wúsī,7
无所事事,wúsuǒshìshì,7
无所作为,wúsuǒzuòwéi,7
无条件,wútiáojiàn,7
无线,wúxiàn,7
无线电,wúxiàndiàn,7
无形,wúxíng,7
无形中,wúxíngzhōng,7
无须,wúxū,7
无意,wúyì,7
无缘,wúyuán,7
无足轻重,wúzú-qīngzhòng,7
五花八门,wǔhuā-bāmén,7
五星级,wǔxīngjí,7
武力,wǔlì,7
捂,wǔ,7
舞厅,wǔtīng,7
务实,wùshí,7
物流,wùliú,7
物体,wùtǐ,7
物证,wùzhèng,7
误导,wùdǎo,7
误区,wùqū,7
吸纳,xīnà,7
息息相关,xīxī-xiāngguān,7
稀,xī,7
稀罕,xīhan,7
稀奇,xīqí,7
稀少,xīshǎo,7
锡,xī,7
熙熙攘攘,xīxī-rǎngrǎng,7
熄火,xīhuǒ,7
嬉笑,xīxiào,7
席,xí,7
席位,xíwèi,7
洗涤剂,xǐdíjì,7
洗礼,xǐlǐ,7
喜出望外,xǐchūwàngwài,7
喜好,xǐhào,7
喜酒,xǐjiǔ,7
喜怒哀乐,xǐ-nù-āi-lè,7
喜庆,xǐqìng,7
喜事,xǐshì,7
喜糖,xǐtáng,7
喜洋洋,xǐyángyáng,7
细腻,xìnì,7
细微,xìwēi,7
细心,xìxīn,7
虾,xiā,7
侠义,xiáyì,7
狭小,xiáxiǎo,7
下场,xiàchǎng,7
下跌,xiàdiē,7
下岗,xiàgǎng,7
下功夫,xià gōngfu,7
下海,xiàhǎi,7
下级,xiàjí,7
下决心,xià juéxīn,7
下令,xiàlìng,7
下落,xiàluò,7
下期,xià qī,7
下棋,xiàqí,7
下山,xiàshān,7
下手,xiàshǒu,7
下台,xiàtái,7
下调,xiàtiáo,7
下乡,xiàxiāng,7
下旬,xiàxún,7
下一代,xià yī dài,7
下意识,xiàyìshí,7
下游,xiàyóu,7
下坠,xiàzhuì,7
吓唬,xiàhu,7
吓人,xiàrén,7
仙鹤,xiānhè,7
仙女,xiānnǚ,7
先例,xiānlì,7
先天,xiāntiān,7
掀,xiān,7
鲜活,xiānhuó,7
鲜美,xiānměi,7
鲜血,xiānxuè,7
嫌弃,xiánqì,7
显而易见,xiǎn'éryìjiàn,7
显赫,xiǎnhè,7
显示器,xiǎnshìqì,7
显现,xiǎnxiàn,7
显眼,xiǎnyǎn,7
现任,xiànrèn,7
现行,xiànxíng,7
限,xiàn,7
限定,xiàndìng,7
限度,xiàndù,7
限于,xiànyú,7
线条,xiàntiáo,7
陷,xiàn,7
献血,xiànxiě,7
腺,xiàn,7
乡亲,xiāngqīn,7
乡下,xiāngxia,7
相伴,xiāngbàn,7
相比之下,xiāngbǐ zhī xià,7
相传,xiāngchuán,7
相当于,xiāngdāngyú,7
相对而言,xiāngduì-éryán,7
相继,xiāngjì,7
相连,xiānglián,7
相识,xiāngshí,7
相提并论,xiāngtí-bìnglùn,7
相通,xiāngtōng,7
相依为命,xiāngyī-wéimìng,7
相遇,xiāngyù,7
相约,xiāngyuē,7
香料,xiāngliào,7
香水,xiāngshuǐ,7
香味,xiāngwèi,7
香烟,xiāngyān,7
香油,xiāngyóu,7
镶,xiāng,7
详尽,xiángjìn,7
祥和,xiánghé,7
享,xiǎng,7
享有,xiǎngyǒu,7
响起,xiǎngqǐ,7
向着,xiàngzhe,7
像样,xiàngyàng,7
橡胶,xiàngjiāo,7
消,xiāo,7
消沉,xiāochén,7
消遣,xiāoqiǎn,7
萧条,xiāotiáo,7
销,xiāo,7
销量,xiāoliàng,7
小丑,xiǎochǒu,7
小贩,xiǎofàn,7
小看,xiǎokàn,7
小康,xiǎokāng,7
小路,xiǎolù,7
小品,xiǎopǐn,7
小区,xiǎoqū,7
小曲,xiǎoqǔ,7
小人,xiǎorén,7
小提琴,xiǎotíqín,7
小溪,xiǎoxī,7
小卒,xiǎozú,7
孝敬,xiàojìng,7
效仿,xiàofǎng,7
效力,xiàolì,7
效应,xiàoyìng,7
协定,xiédìng,7
协同,xiétóng,7
协作,xiézuò,7
邪,xié,7
邪恶,xié'è,7
挟持,xiéchí,7
携手,xiéshǒu,7
写照,xiězhào,7
泄,xiè,7
泄漏,xièlòu,7
泄密,xièmì,7
泻,xiè,7
卸,xiè,7
心爱,xīn'ài,7
心安理得,xīn'ān-lǐdé,7
心病,xīnbìng,7
心肠,xīncháng,7
心慌,xīnhuāng,7
心急如焚,xīnjí-rúfén,7
心里话,xīnlǐhuà,7
心灵手巧,xīnlíng-shǒuqiǎo,7
心目,xīnmù,7
心声,xīnshēng,7
心事,xīnshì,7
心思,xīnsi,7
心酸,xīnsuān,7
心想事成,xīnxiǎng-shìchéng,7
心胸,xīnxiōng,7
心意,xīnyì,7
芯片,xīnpiàn,7
辛酸,xīnsuān,7
欣喜,xīnxǐ,7
新潮,xīncháo,7
新房,xīnfáng,7
新款,xīnkuǎn,7
新奇,xīnqí,7
新生,xīnshēng,7
新式,xīnshì,7
新手,xīnshǒu,7
信贷,xìndài,7
信件,xìnjiàn,7
兴奋剂,xīngfènjì,7
兴建,xīngjiàn,7
兴起,xīngqǐ,7
星座,xīngzuò,7
猩猩,xīngxing,7
刑法,xíngfǎ,7
行使,xíngshǐ,7
行走,xíngzǒu,7
形形色色,xíngxíngsèsè,7
形影不离,xíngyǐng-bùlí,7
醒来,xǐnglai,7
醒目,xǐngmù,7
醒悟,xǐngwù,7
兴致,xìngzhì,7
幸存,xìngcún,7
幸好,xìnghǎo,7
幸免,xìngmiǎn,7
性价比,xìngjiàbǐ,7
性情,xìngqíng,7
姓氏,xìngshì,7
凶残,xiōngcán,7
凶狠,xiōnghěn,7
凶猛,xiōngměng,7
胸有成竹,xiōngyǒuchéngzhú,7
休克,xiūkè,7
休眠,xiūmián,7
休想,xiūxiǎng,7
休养,xiūyǎng,7
修补,xiūbǔ,7
修长,xiūcháng,7
修订,xiūdìng,7
修路,xiūlù,7
修正,xiūzhèng,7
羞愧,xiūkuì,7
秀丽,xiùlì,7
秀美,xiùměi,7
袖手旁观,xiùshǒu-pángguān,7
锈,xiù,7
须,xū,7
虚,xū,7
虚构,xūgòu,7
虚幻,xūhuàn,7
虚拟,xūnǐ,7
虚弱,xūruò,7
需,xū,7
徐徐,xúxú,7
许,xǔ,7
许可证,xǔkězhèng,7
旭日,xùrì,7
序,xù,7
序幕,xùmù,7
续,xù,7
絮叨,xùdao,7
宣称,xuānchēng,7
宣读,xuāndú,7
宣告,xuāngào,7
宣泄,xuānxiè,7
宣言,xuānyán,7
喧闹,xuānnào,7
玄,xuán,7
玄机,xuánjī,7
悬崖,xuányá,7
旋涡,xuánwō,7
选民,xuǎnmín,7
选项,xuǎnxiàng,7
选用,xuǎnyòng,7
靴子,xuēzi,7
穴位,xuéwèi,7
学士,xuéshì,7
学堂,xuétáng,7
学业,xuéyè,7
学艺,xuéyì,7
学子,xuézǐ,7
雪山,xuěshān,7
血脉,xuèmài,7
血栓,xuèshuān,7
血缘,xuèyuán,7
勋章,xūnzhāng,7
熏,xūn,7
寻,xún,7
寻常,xúncháng,7
训,xùn,7
驯,xùn,7
逊色,xùnsè,7
丫头,yātou,7
压倒,yādǎo,7
押,yā,7
芽,yá,7
哑,yǎ,7
咽喉,yānhóu,7
烟囱,yāncōng,7
烟火,yānhuǒ,7
淹,yān,7
延,yán,7
延缓,yánhuǎn,7
延误,yánwù,7
严谨,yánjǐn,7
言辞,yáncí,7
言行,yánxíng,7
炎症,yánzhèng,7
沿岸,yán'àn,7
沿途,yántú,7
沿线,yánxiàn,7
研讨,yántǎo,7
阎王,Yánwang,7
衍生,yǎnshēng,7
眼红,yǎnhóng,7
眼界,yǎnjiè,7
眼下,yǎnxià,7
演播室,yǎnbōshì,7
演技,yǎnjì,7
演练,yǎnliàn,7
演示,yǎnshì,7
演说,yǎnshuō,7
演戏,yǎnxì,7
演艺圈,yǎnyìquān,7
厌烦,yànfán,7
厌倦,yànjuàn,7
咽,yàn,7
艳丽,yànlì,7
验,yàn,7
焰火,yànhuǒ,7
燕子,yànzi,7
秧歌,yāngge,7
扬,yáng,7
阳性,yángxìng,7
杨树,yángshù,7
洋溢,yángyì,7
养活,yǎnghuo,7
养老金,yǎnglǎojīn,7
养老院,yǎnglǎoyuàn,7
养生,yǎngshēng,7
养殖,yǎngzhí,7
氧,yǎng,7
样本,yàngběn,7
妖怪,yāoguài,7
邀,yāo,7
窑,yáo,7
摇晃,yáohuàng,7
摇篮,yáolán,7
摇摇欲坠,yáoyáo-yùzhuì,7
药材,yàocái,7
药方,yàofāng,7
要不是,yàobùshì,7
要害,yàohài,7
要紧,yàojǐn,7
要领,yàolǐng,7
要强,yàoqiáng,7
椰子,yēzi,7
也就是说,yějiùshìshuō,7
野餐,yěcān,7
野炊,yěchuī,7
野兽,yěshòu,7
野外,yěwài,7
野营,yěyíng,7
业,yè,7
服务业,fúwùyè,7
业绩,yèjì,7
夜班,yèbān,7
夜市,yèshì,7
夜晚,yèwǎn,7
夜校,yèxiào,7
夜以继日,yèyǐjìrì,7
夜总会,yèzǒnghuì,7
液晶,yèjīng,7
一把手,yībǎshǒu,7
一线,yīxiàn,7
一一,yīyī,7
伊斯兰教,Yīsīlánjiào,7
衣食住行,yī-shí-zhù-xíng,7
医务,yīwù,7
依,yī,7
依依不舍,yīyī-bùshě,7
一不小心,yī bù xiǎoxīn,7
一刹那,yīchànà,7
一大早,yīdàzǎo,7
一动不动,yīdòng-bùdòng,7
一概,yīgài,7
一概而论,yīgài'érlùn,7
一个劲儿,yīgejìnr,7
一晃,yīhuàng,7
一技之长,yījìzhīcháng,7
一面,yīmiàn,7
一事无成,yīshì-wúchéng,7
一瞬间,yīshùnjiān,7
一味,yīwèi,7
一系列,yīxìliè,7
一阵,yīzhèn,7
仪表,yíbiǎo,7
怡然自得,yírán-zìdé,7
姨,yí,7
移交,yíjiāo,7
移植,yízhí,7
遗弃,yíqì,7
遗体,yítǐ,7
遗忘,yíwàng,7
遗物,yíwù,7
遗愿,yíyuàn,7
遗址,yízhǐ,7
遗嘱,yízhǔ,7
疑点,yídiǎn,7
疑虑,yílǜ,7
以身作则,yǐshēn-zuòzé,7
以至于,yǐzhìyú,7
矣,yǐ,7
倚,yǐ,7
一长一短,yī cháng yī duǎn,7
一成不变,yīchéng-bùbiàn,7
一筹莫展,yīchóu-mòzhǎn,7
一干二净,yīgān-èrjìng,7
一鼓作气,yīgǔ-zuòqì,7
一锅粥,yīguōzhōu,7
一回事,yīhuíshì,7
一家人,yījiārén,7
一经,yījīng,7
一举,yījǔ,7
一举一动,yījǔ-yīdòng,7
一卡通,yīkǎtōng,7
一揽子,yīlǎnzi,7
一连,yīlián,7
一连串,yīliánchuàn,7
一毛不拔,yīmáo-bùbá,7
一年到头,yīnián-dàotóu,7
一旁,yīpáng,7
一声不吭,yīshēng-bùkēng,7
一手,yīshǒu,7
一塌糊涂,yītāhútú,7
一体,yītǐ,7
一天到晚,yītiān-dàowǎn,7
一头,yītóu,7
一无所有,yīwúsuǒyǒu,7
一无所知,yīwúsuǒzhī,7
一心,yīxīn,7
一心一意,yīxīn-yīyì,7
一言不发,yīyán-bùfā,7
一言一行,yīyán-yīxíng,7
一眼,yīyǎn,7
一应俱全,yīyīng-jùquán,7
一早,yīzǎo,7
义工,yìgōng,7
议,yì,7
议程,yìchéng,7
议会,yìhuì,7
议员,yìyuán,7
屹立,yìlì,7
异口同声,yìkǒu-tóngshēng,7
异想天开,yìxiǎng-tiānkāi,7
异性,yìxìng,7
异议,yìyì,7
抑扬顿挫,yìyáng-dùncuò,7
抑郁,yìyù,7
抑郁症,yìyùzhèng,7
抑制,yìzhì,7
译,yì,7
易拉罐,yìlāguàn,7
疫苗,yìmiáo,7
益处,yìchù,7
意料之外,yìliào zhī wài,7
溢,yì,7
因人而异,yīnrén'éryì,7
阴暗,yīn'àn,7
阴性,yīnxìng,7
殷勤,yīnqín,7
银幕,yínmù,7
引发,yǐnfā,7
引经据典,yǐnjīng-jùdiǎn,7
引领,yǐnlǐng,7
引人入胜,yǐnrén-rùshèng,7
引人注目,yǐnrén-zhùmù,7
引入,yǐnrù,7
引诱,yǐnyòu,7
饮水,yǐn shuǐ,7
饮用水,yǐnyòngshuǐ,7
隐情,yǐnqíng,7
隐身,yǐnshēn,7
隐形,yǐnxíng,7
隐性,yǐnxìng,7
瘾,yǐn,7
印刷术,yìnshuāshù,7
印章,yìnzhāng,7
印证,yìnzhèng,7
应有尽有,yīngyǒu-jìnyǒu,7
英镑,yīngbàng,7
鹰,yīng,7
迎,yíng,7
迎合,yínghé,7
荧光,yíngguāng,7
营救,yíngjiù,7
营造,yíngzào,7
赢家,yíngjiā,7
影像,yǐngxiàng,7
映,yìng,7
硬币,yìngbì,7
硬朗,yìnglang,7
硬盘,yìngpán,7
永不,yǒng bù,7
永久,yǒngjiǔ,7
勇往直前,yǒngwǎng-zhíqián,7
涌,yǒng,7
涌入,yǒngrù,7
用餐,yòngcān,7
用力,yònglì,7
用人,yòngrén,7
用意,yòngyì,7
优,yōu,7
优化,yōuhuà,7
优雅,yōuyǎ,7
忧愁,yōuchóu,7
忧虑,yōulǜ,7
悠闲,yōuxián,7
尤为,yóuwéi,7
由此看来,yóucǐ-kànlái,7
由此可见,yóucǐ-kějiàn,7
由来,yóulái,7
由衷,yóuzhōng,7
邮编,yóubiān,7
邮政,yóuzhèng,7
犹豫不决,yóuyù-bùjué,7
油画,yóuhuà,7
游船,yóuchuán,7
友情,yǒuqíng,7
友人,yǒurén,7
友善,yǒushàn,7
有待,yǒudài,7
有的放矢,yǒudì-fàngshǐ,7
有机,yǒujī,7
有口无心,yǒukǒu-wúxīn,7
有两下子,yǒu liǎngxiàzi,7
有声有色,yǒushēng-yǒusè,7
有所,yǒusuǒ,7
有所不同,yǒusuǒ bù tóng,7
有望,yǒuwàng,7
有效期,yǒuxiàoqī,7
有幸,yǒuxìng,7
有序,yǒuxù,7
有益,yǒuyì,7
有意,yǒuyì,7
有朝一日,yǒuzhāo-yīrì,7
有助于,yǒuzhùyú,7
诱饵,yòu'ěr,7
诱发,yòufā,7
诱人,yòurén,7
余,yú,7
余地,yúdì,7
余额,yú'é,7
渔船,yúchuán,7
逾期,yúqī,7
愚公移山,yúgōng-yíshān,7
与此同时,yǔcǐ-tóngshí,7
与否,yǔ fǒu,7
与时俱进,yǔshí-jùjìn,7
与众不同,yǔzhòng-bùtóng,7
予以,yǔyǐ,7
浴室,yùshì,7
预定,yùdìng,7
预感,yùgǎn,7
预告,yùgào,7
预见,yùjiàn,7
预赛,yùsài,7
预示,yùshì,7
预售,yùshòu,7
遇难,yùnàn,7
遇上,yùshang,7
遇险,yùxiǎn,7
寓意,yùyì,7
愈合,yùhé,7
愈来愈,yù lái yù,7
愈演愈烈,yùyǎn-yùliè,7
冤,yuān,7
渊源,yuānyuán,7
元老,yuánlǎo,7
原本,yuánběn,7
原材料,yuáncáiliào,7
原创,yuánchuàng,7
原地,yuándì,7
原型,yuánxíng,7
原汁原味,yuánzhī-yuánwèi,7
原装,yuánzhuāng,7
圆形,yuánxíng,7
缘分,yuánfèn,7
源头,yuántóu,7
源于,yuányú,7
源源不断,yuányuán-bùduàn,7
远程,yuǎnchéng,7
远见,yuǎnjiàn,7
远近闻名,yuǎnjìn-wénmíng,7
怨恨,yuànhèn,7
怨气,yuànqì,7
怨言,yuànyán,7
院士,yuànshì,7
曰,yuē,7
约定俗成,yuēdìng-súchéng,7
月初,yuèchū,7
月票,yuèpiào,7
岳父,yuèfù,7
阅历,yuèlì,7
悦耳,yuè'ěr,7
越发,yuèfā,7
越过,yuèguò,7
晕倒,yūndǎo,7
陨石,yǔnshí,7
孕妇,yùnfù,7
运河,yùnhé,7
运送,yùnsòng,7
运营,yùnyíng,7
运转,yùnzhuǎn,7
韵味,yùnwèi,7
蕴涵,yùnhán,7
杂乱无章,záluàn-wúzhāng,7
栽,zāi,7
再度,zàidù,7
再现,zàixiàn,7
在线,zàixiàn,7
在职,zàizhí,7
载体,zàitǐ,7
暂,zàn,7
赞不绝口,zànbùjuékǒu,7
赞叹不已,zàntàn-bùyǐ,7
赞同,zàntóng,7
赞许,zànxǔ,7
赞扬,zànyáng,7
葬,zàng,7
葬礼,zànglǐ,7
凿,záo,7
早年,zǎonián,7
早日,zǎorì,7
枣,zǎo,7
造福,zàofú,7
造假,zàojiǎ,7
造价,zàojià,7
造就,zàojiù,7
造纸术,zàozhǐshù,7
噪声,zàoshēng,7
增收,zēngshōu,7
扎根,zhāgēn,7
渣子,zhāzi,7
闸,zhá,7
炸,zhá,7
眨眼,zhǎyǎn,7
榨,zhà,7
债务,zhàiwù,7
占卜,zhānbǔ,7
沾,zhān,7
粘,zhān,7
斩,zhǎn,7
斩草除根,zhǎncǎo-chúgēn,7
盏,zhǎn,7
展出,zhǎnchū,7
展览会,zhǎnlǎnhuì,7
占用,zhànyòng,7
站立,zhànlì,7
绽放,zhànfàng,7
蘸,zhàn,7
张灯结彩,zhāngdēng-jiécǎi,7
张贴,zhāngtiē,7
张扬,zhāngyáng,7
长相,zhǎngxiàng,7
掌管,zhǎngguǎn,7
帐子,zhàngzi,7
账单,zhàngdān,7
账号,zhànghào,7
胀,zhàng,7
招待会,zhāodàihuì,7
招揽,zhāolǎn,7
招募,zhāomù,7
招牌,zhāopai,7
招数,zhāoshù,7
朝三暮四,zhāosān-mùsì,7
朝夕相处,zhāoxī-xiāngchǔ,7
召集,zhàojí,7
兆头,zhàotou,7
照办,zhàobàn,7
照例,zhàolì,7
照料,zhàoliào,7
照明,zhàomíng,7
罩,zhào,7
肇事,zhàoshì,7
遮,zhē,7
遮盖,zhēgài,7
折叠,zhédié,7
折合,zhéhé,7
折扣,zhékòu,7
折射,zhéshè,7
这会儿,zhèhuìr,7
这样一来,zhèyàng-yīlái,7
针锋相对,zhēnfēng-xiāngduì,7
针灸,zhēnjiǔ,7
侦察,zhēnchá,7
珍藏,zhēncáng,7
珍视,zhēnshì,7
珍重,zhēnzhòng,7
真假,zhēnjiǎ,7
真空,zhēnkōng,7
真情,zhēnqíng,7
真是的,zhēnshide,7
真心,zhēnxīn,7
诊所,zhěnsuǒ,7
阵营,zhènyíng,7
振作,zhènzuò,7
震,zhèn,7
震动,zhèndòng,7
争吵,zhēngchǎo,7
争分夺秒,zhēngfēn-duómiǎo,7
争光,zhēngguāng,7
争执,zhēngzhí,7
征,zhēng,7
征集,zhēngjí,7
症结,zhēngjié,7
蒸,zhēng,7
拯救,zhěngjiù,7
整合,zhěnghé,7
整洁,zhěngjié,7
整数,zhěngshù,7
正面,zhèngmiàn,7
正能量,zhèngnéngliàng,7
正视,zhèngshì,7
正直,zhèngzhí,7
证人,zhèngrén,7
之所以,zhīsuǒyǐ,7
汁,zhī,7
芝麻,zhīma,7
芝士,zhīshì,7
知己,zhījǐ,7
知识分子,zhīshi fènzǐ,7
知足,zhīzú,7
肢体,zhītǐ,7
执法,zhífǎ,7
执意,zhíyì,7
直奔,zhíbèn,7
直达,zhídá,7
直观,zhíguān,7
直觉,zhíjué,7
直视,zhíshì,7
直至,zhízhì,7
值钱,zhíqián,7
职权,zhíquán,7
职业病,zhíyèbìng,7
职员,zhíyuán,7
止步,zhǐbù,7
止咳,zhǐ ké,7
止血,zhǐxuè,7
旨在,zhǐzài,7
指点,zhǐdiǎn,7
指教,zhǐjiào,7
指南,zhǐnán,7
指手画脚,zhǐshǒu-huàjiǎo,7
指向,zhǐxiàng,7
指引,zhǐyǐn,7
至此,zhìcǐ,7
至关重要,zhìguān-zhòngyào,7
制,zhì,7
制品,zhìpǐn,7
质地,zhìdì,7
质朴,zhìpǔ,7
质问,zhìwèn,7
质疑,zhìyí,7
治学,zhìxué,7
治愈,zhìyù,7
致,zhì,7
致富,zhìfù,7
致敬,zhìjìng,7
致力于,zhìlì yú,7
致命,zhìmìng,7
窒息,zhìxī,7
滞后,zhìhòu,7
置,zhì,7
中国画,zhōngguóhuà,7
中途,zhōngtú,7
中型,zhōngxíng,7
中性,zhōngxìng,7
中庸,zhōngyōng,7
中止,zhōngzhǐ,7
忠于,zhōngyú,7
忠贞,zhōngzhēn,7
终结,zhōngjié,7
终生,zhōngshēng,7
仲裁,zhòngcái,7
众人,zhòngrén,7
众志成城,zhòngzhì-chéngchéng,7
重创,zhòngchuāng,7
重量级,zhòngliàngjí,7
重任,zhòngrèn,7
重伤,zhòngshāng,7
重型,zhòngxíng,7
重中之重,zhòngzhōngzhīzhòng,7
周旋,zhōuxuán,7
皱,zhòu,7
骤然,zhòurán,7
朱红,zhūhóng,7
诸多,zhūduō,7
诸如此类,zhūrú-cǐlèi,7
竹竿,zhúgān,7
主,zhǔ,7
主编,zhǔbiān,7
主妇,zhǔfù,7
主力,zhǔlì,7
主人公,zhǔréngōng,7
主食,zhǔshí,7
主题歌,zhǔtígē,7
主演,zhǔyǎn,7
主页,zhǔyè,7
主宰,zhǔzǎi,7
瞩目,zhǔmù,7
助威,zhùwēi,7
住处,zhùchù,7
住户,zhùhù,7
住宿,zhùsù,7
住址,zhùzhǐ,7
贮藏,zhùcáng,7
注,zhù,7
注定,zhùdìng,7
注入,zhùrù,7
筑,zhù,7
爪子,zhuǎzi,7
专柜,zhuānguì,7
专栏,zhuānlán,7
专卖店,zhuānmàidiàn,7
专人,zhuānrén,7
专职,zhuānzhí,7
专制,zhuānzhì,7
专注,zhuānzhù,7
专著,zhuānzhù,7
转播,zhuǎnbō,7
转机,zhuǎnjī,7
转交,zhuǎnjiāo,7
转型,zhuǎnxíng,7
转学,zhuǎnxué,7
转眼,zhuǎnyǎn,7
转载,zhuǎnzǎi,7
转折点,zhuǎnzhédiǎn,7
传,zhuàn,7
转悠,zhuànyou,7
撰写,zhuànxiě,7
庄园,zhuāngyuán,7
桩,zhuāng,7
装扮,zhuāngbàn,7
壮,zhuàng,7
壮大,zhuàngdà,7
壮胆,zhuàngdǎn,7
壮实,zhuàngshi,7
状元,zhuàngyuan,7
撞击,zhuàngjī,7
追悼会,zhuīdàohuì,7
追赶,zhuīgǎn,7
追溯,zhuīsù,7
追随,zhuīsuí,7
追尾,zhuīwěi,7
追问,zhuīwèn,7
追逐,zhuīzhú,7
追踪,zhuīzōng,7
准许,zhǔnxǔ,7
拙劣,zhuōliè,7
捉迷藏,zhuōmícáng,7
灼热,zhuórè,7
酌情,zhuóqíng,7
着力,zhuólì,7
着落,zhuóluò,7
着实,zhuóshí,7
着眼,zhuóyǎn,7
着眼于,zhuóyǎn yú,7
兹,zī,7
资本主义,zīběn zhǔyì,7
资历,zīlì,7
资讯,zīxùn,7
子弟,zǐdì,7
子孙,zǐsūn,7
自称,zìchēng,7
自费,zìfèi,7
自负,zìfù,7
自理,zìlǐ,7
自立,zìlì,7
自强不息,zìqiáng-bùxī,7
自然而然,zìrán'érrán,7
自然界,zìránjiè,7
自如,zìrú,7
自始至终,zìshǐ-zhìzhōng,7
自私自利,zìsī-zìlì,7
自卫,zìwèi,7
自相矛盾,zìxiāng-máodùn,7
自信心,zìxìnxīn,7
自行,zìxíng,7
自以为是,zìyǐwéishì,7
自由自在,zìyóu-zìzài,7
自责,zìzé,7
自助,zìzhù,7
自尊,zìzūn,7
自尊心,zìzūnxīn,7
字迹,zìjì,7
字体,zìtǐ,7
字眼,zìyǎn,7
宗,zōng,7
综上所述,zōngshàng-suǒshù,7
总的来说,zǒngde lái shuō,7
总额,zǒng'é,7
总计,zǒngjì,7
纵观,zòngguān,7
纵横交错,zònghéng-jiāocuò,7
纵然,zòngrán,7
纵容,zòngróng,7
纵深,zòngshēn,7
粽子,zòngzi,7
走过场,zǒu guòchǎng,7
走后门,zǒu hòumén,7
走近,zǒujìn,7
走投无路,zǒutóu-wúlù,7
走弯路,zǒu wānlù,7
奏效,zòuxiào,7
足迹,zújì,7
足智多谋,zúzhì-duōmóu,7
阻挡,zǔdǎng,7
阻力,zǔlì,7
组建,zǔjiàn,7
组装,zǔzhuāng,7
祖传,zǔchuán,7
祖籍,zǔjí,7
祖宗,zǔzong,7
钻空子,zuān kòngzi,7
罪魁祸首,zuìkuí-huòshǒu,7
尊贵,zūnguì,7
遵照,zūnzhào,7
左顾右盼,zuǒgù-yòupàn,7
佐料,zuǒliào,7
作对,zuòduì,7
作客,zuòkè,7
作物,zuòwù,7
坐落,zuòluò,7
座谈,zuòtán,7
做生意,zuò shēngyi,7
做证,zuòzhèng,7
